GageID,SiteID,Date.Time,Discharge.ft3.s,Discharge.ft3.s_cd,GageHeight.ft,GageHeight.ft_cd
07032000,07032000,2014-10-03 14:00:00,281000,A,0.87,A
07032000,07032000,2014-10-03 15:00:00,280000,A,0.84,A
07032000,07032000,2014-10-03 16:00:00,280000,A,0.84,A
07032000,07032000,2014-10-03 17:00:00,279000,A,0.79,A
07032000,07032000,2014-10-03 18:00:00,279000,A,0.75,A
07032000,07032000,2014-10-03 19:00:00,278000,A,0.72,A
07032000,07032000,2014-10-03 20:00:00,278000,A,0.7,A
07032000,07032000,2014-10-03 21:00:00,277000,A,0.65,A
07032000,07032000,2014-10-03 22:00:00,277000,A,0.63,A
07032000,07032000,2014-10-03 23:00:00,276000,A,0.57,A
07032000,07032000,2014-10-04 00:00:00,276000,A,0.57,A
07032000,07032000,2014-10-04 01:00:00,276000,A,0.53,A
07032000,07032000,2014-10-04 02:00:00,275000,A,0.5,A
07032000,07032000,2014-10-04 03:00:00,275000,A,0.48,A
07032000,07032000,2014-10-04 04:00:00,275000,A,0.46,A
07032000,07032000,2014-10-04 05:00:00,274000,A,0.44,A
07032000,07032000,2014-10-04 06:00:00,274000,A,0.43,A
07032000,07032000,2014-10-04 07:00:00,274000,A,0.4,A
07032000,07032000,2014-10-04 08:00:00,274000,A,0.41,A
07032000,07032000,2014-10-04 09:00:00,274000,A,0.4,A
07032000,07032000,2014-10-04 10:00:00,274000,A,0.4,A
07032000,07032000,2014-10-04 11:00:00,274000,A,0.39,A
07032000,07032000,2014-10-04 12:00:00,273000,A,0.35,A
07032000,07032000,2014-10-04 13:00:00,273000,A,0.35,A
07032000,07032000,2014-10-04 14:00:00,273000,A,0.33,A
07032000,07032000,2014-10-04 15:00:00,272000,A,0.29,A
07032000,07032000,2014-10-04 16:00:00,272000,A,0.3,A
07032000,07032000,2014-10-04 17:00:00,271000,A,0.24,A
07032000,07032000,2014-10-04 18:00:00,271000,A,0.21,A
07032000,07032000,2014-10-04 19:00:00,271000,A,0.19,A
07032000,07032000,2014-10-04 20:00:00,271000,A,0.2,A
07032000,07032000,2014-10-04 21:00:00,270000,A,0.17,A
07032000,07032000,2014-10-04 22:00:00,270000,A,0.15,A
07032000,07032000,2014-10-04 23:00:00,270000,A,0.15,A
07032000,07032000,2014-10-05 00:00:00,270000,A,0.15,A
07032000,07032000,2014-10-05 01:00:00,270000,A,0.16,A
07032000,07032000,2014-10-05 03:00:00,270000,A,0.13,A
07032000,07032000,2014-10-05 04:00:00,270000,A,0.14,A
07032000,07032000,2014-10-05 05:00:00,270000,A,0.15,A
07032000,07032000,2014-10-05 06:00:00,270000,A,0.14,A
07032000,07032000,2014-10-05 07:00:00,270000,A,0.17,A
07032000,07032000,2014-10-05 08:00:00,270000,A,0.14,A
07032000,07032000,2014-10-05 09:00:00,270000,A,0.16,A
07032000,07032000,2014-10-05 10:00:00,270000,A,0.16,A
07032000,07032000,2014-10-05 11:00:00,270000,A,0.18,A
07032000,07032000,2014-10-05 12:00:00,271000,A,0.21,A
07032000,07032000,2014-10-05 13:00:00,271000,A,0.19,A
07032000,07032000,2014-10-05 14:00:00,271000,A,0.23,A
07032000,07032000,2014-10-05 15:00:00,271000,A,0.24,A
07032000,07032000,2014-10-05 17:00:00,271000,A,0.25,A
07032000,07032000,2014-10-05 18:00:00,272000,A,0.27,A
07032000,07032000,2014-10-05 19:00:00,272000,A,0.27,A
07032000,07032000,2014-10-05 20:00:00,272000,A,0.31,A
07032000,07032000,2014-10-05 21:00:00,273000,A,0.35,A
07032000,07032000,2014-10-05 22:00:00,274000,A,0.4,A
07032000,07032000,2014-10-05 23:00:00,274000,A,0.43,A
07032000,07032000,2014-10-06 00:00:00,274000,A,0.39,A
07032000,07032000,2014-10-06 01:00:00,274000,A,0.43,A
07032000,07032000,2014-10-06 02:00:00,274000,A,0.45,A
07032000,07032000,2014-10-06 03:00:00,275000,A,0.5,A
07032000,07032000,2014-10-06 04:00:00,276000,A,0.55,A
07032000,07032000,2014-10-06 05:00:00,277000,A,0.65,A
07032000,07032000,2014-10-06 06:00:00,277000,A,0.63,A
07032000,07032000,2014-10-06 07:00:00,278000,A,0.7,A
07032000,07032000,2014-10-06 08:00:00,279000,A,0.76,A
07032000,07032000,2014-10-06 09:00:00,279000,A,0.78,A
07032000,07032000,2014-10-06 10:00:00,281000,A,0.87,A
07032000,07032000,2014-10-06 11:00:00,281000,A,0.9,A
07032000,07032000,2014-10-06 12:00:00,282000,A,0.96,A
07032000,07032000,2014-10-06 13:00:00,283000,A,1.03,A
07032000,07032000,2014-10-06 14:00:00,284000,A,1.1,A
07032000,07032000,2014-10-06 15:00:00,286000,A,1.17,A
07032000,07032000,2014-10-06 16:00:00,287000,A,1.23,A
07032000,07032000,2014-10-06 17:00:00,288000,A,1.29,A
07032000,07032000,2014-10-06 18:00:00,289000,A,1.36,A
07032000,07032000,2014-10-06 19:00:00,291000,A,1.45,A
07032000,07032000,2014-10-06 20:00:00,291000,A,1.5,A
07032000,07032000,2014-10-06 21:00:00,294000,A,1.62,A
07032000,07032000,2014-10-06 22:00:00,295000,A,1.7,A
07032000,07032000,2014-10-06 23:00:00,297000,A,1.79,A
07032000,07032000,2014-10-07 00:00:00,298000,A,1.87,A
07032000,07032000,2014-10-07 01:00:00,299000,A,1.93,A
07032000,07032000,2014-10-07 02:00:00,301000,A,2.01,A
07032000,07032000,2014-10-07 03:00:00,302000,A,2.11,A
07032000,07032000,2014-10-07 04:00:00,304000,A,2.22,A
07032000,07032000,2014-10-07 05:00:00,306000,A,2.31,A
07032000,07032000,2014-10-07 06:00:00,308000,A,2.45,A
07032000,07032000,2014-10-07 07:00:00,310000,A,2.56,A
07032000,07032000,2014-10-07 08:00:00,312000,A,2.64,A
07032000,07032000,2014-10-07 09:00:00,314000,A,2.74,A
07032000,07032000,2014-10-07 10:00:00,316000,A,2.86,A
07032000,07032000,2014-10-07 11:00:00,318000,A,2.97,A
07032000,07032000,2014-10-07 12:00:00,320000,A,3.1,A
07032000,07032000,2014-10-07 13:00:00,322000,A,3.24,A
07032000,07032000,2014-10-07 14:00:00,325000,A,3.35,A
07032000,07032000,2014-10-07 15:00:00,327000,A,3.47,A
07032000,07032000,2014-10-07 16:00:00,329000,A,3.58,A
07032000,07032000,2014-10-07 17:00:00,330000,A,3.66,A
07032000,07032000,2014-10-07 18:00:00,334000,A,3.83,A
07032000,07032000,2014-10-07 19:00:00,336000,A,3.94,A
07032000,07032000,2014-10-07 20:00:00,337000,A,4.04,A
07032000,07032000,2014-10-07 21:00:00,340000,A,4.16,A
07032000,07032000,2014-10-07 22:00:00,342000,A,4.29,A
07032000,07032000,2014-10-07 23:00:00,345000,A,4.43,A
07032000,07032000,2014-10-08 00:00:00,347000,A,4.56,A
07032000,07032000,2014-10-08 01:00:00,350000,A,4.69,A
07032000,07032000,2014-10-08 02:00:00,352000,A,4.81,A
07032000,07032000,2014-10-08 03:00:00,354000,A,4.95,A
07032000,07032000,2014-10-08 04:00:00,356000,A,5.05,A
07032000,07032000,2014-10-08 05:00:00,358000,A,5.15,A
07032000,07032000,2014-10-08 06:00:00,361000,A,5.3,A
07032000,07032000,2014-10-08 07:00:00,363000,A,5.42,A
07032000,07032000,2014-10-08 08:00:00,365000,A,5.53,A
07032000,07032000,2014-10-08 09:00:00,368000,A,5.66,A
07032000,07032000,2014-10-08 10:00:00,372000,A,5.81,A
07032000,07032000,2014-10-08 11:00:00,375000,A,5.93,A
07032000,07032000,2014-10-08 12:00:00,377000,A,6.02,A
07032000,07032000,2014-10-08 13:00:00,379000,A,6.13,A
07032000,07032000,2014-10-08 14:00:00,382000,A,6.27,A
07032000,07032000,2014-10-08 15:00:00,385000,A,6.4,A
07032000,07032000,2014-10-08 16:00:00,387000,A,6.48,A
07032000,07032000,2014-10-08 17:00:00,390000,A,6.61,A
07032000,07032000,2014-10-08 18:00:00,393000,A,6.72,A
07032000,07032000,2014-10-08 19:00:00,395000,A,6.82,A
07032000,07032000,2014-10-08 20:00:00,397000,A,6.91,A
07032000,07032000,2014-10-08 21:00:00,399000,A,7.01,A
07032000,07032000,2014-10-08 22:00:00,402000,A,7.11,A
07032000,07032000,2014-10-08 23:00:00,404000,A,7.21,A
07032000,07032000,2014-10-09 00:00:00,406000,A,7.31,A
07032000,07032000,2014-10-09 01:00:00,409000,A,7.4,A
07032000,07032000,2014-10-09 02:00:00,410000,A,7.47,A
07032000,07032000,2014-10-09 03:00:00,412000,A,7.57,A
07032000,07032000,2014-10-09 04:00:00,414000,A,7.64,A
07032000,07032000,2014-10-09 05:00:00,417000,A,7.75,A
07032000,07032000,2014-10-09 06:00:00,418000,A,7.8,A
07032000,07032000,2014-10-09 07:00:00,419000,A,7.87,A
07032000,07032000,2014-10-09 08:00:00,422000,A,7.96,A
07032000,07032000,2014-10-09 09:00:00,423000,A,8.03,A
07032000,07032000,2014-10-09 10:00:00,425000,A,8.11,A
07032000,07032000,2014-10-09 11:00:00,426000,A,8.15,A
07032000,07032000,2014-10-09 12:00:00,428000,A,8.23,A
07032000,07032000,2014-10-09 13:00:00,429000,A,8.29,A
07032000,07032000,2014-10-09 14:00:00,430000,A,8.34,A
07032000,07032000,2014-10-09 15:00:00,432000,A,8.39,A
07032000,07032000,2014-10-09 16:00:00,432000,A,8.42,A
07032000,07032000,2014-10-09 17:00:00,433000,A,8.47,A
07032000,07032000,2014-10-09 18:00:00,435000,A,8.53,A
07032000,07032000,2014-10-09 19:00:00,436000,A,8.57,A
07032000,07032000,2014-10-09 20:00:00,436000,A,8.6,A
07032000,07032000,2014-10-09 21:00:00,437000,A,8.64,A
07032000,07032000,2014-10-09 22:00:00,439000,A,8.7,A
07032000,07032000,2014-10-09 23:00:00,439000,A,8.71,A
07032000,07032000,2014-10-10 00:00:00,439000,A,8.71,A
07032000,07032000,2014-10-10 01:00:00,440000,A,8.74,A
07032000,07032000,2014-10-10 02:00:00,441000,A,8.79,A
07032000,07032000,2014-10-10 03:00:00,441000,A,8.8,A
07032000,07032000,2014-10-10 04:00:00,442000,A,8.82,A
07032000,07032000,2014-10-10 05:00:00,442000,A,8.82,A
07032000,07032000,2014-10-10 06:00:00,443000,A,8.86,A
07032000,07032000,2014-10-10 07:00:00,443000,A,8.87,A
07032000,07032000,2014-10-10 08:00:00,443000,A,8.87,A
07032000,07032000,2014-10-10 09:00:00,443000,A,8.9,A
07032000,07032000,2014-10-10 10:00:00,443000,A,8.9,A
07032000,07032000,2014-10-10 11:00:00,445000,A,8.95,A
07032000,07032000,2014-10-10 12:00:00,445000,A,8.97,A
07032000,07032000,2014-10-10 13:00:00,444000,A,8.93,A
07032000,07032000,2014-10-10 14:00:00,445000,A,8.97,A
07032000,07032000,2014-10-10 15:00:00,445000,A,8.97,A
07032000,07032000,2014-10-10 16:00:00,444000,A,8.94,A
07032000,07032000,2014-10-10 17:00:00,445000,A,8.97,A
07032000,07032000,2014-10-10 18:00:00,444000,A,8.94,A
07032000,07032000,2014-10-10 19:00:00,445000,A,8.97,A
07032000,07032000,2014-10-10 20:00:00,445000,A,8.95,A
07032000,07032000,2014-10-10 21:00:00,444000,A,8.91,A
07032000,07032000,2014-10-10 22:00:00,444000,A,8.92,A
07032000,07032000,2014-10-10 23:00:00,443000,A,8.87,A
07032000,07032000,2014-10-11 00:00:00,443000,A,8.88,A
07032000,07032000,2014-10-11 01:00:00,443000,A,8.86,A
07032000,07032000,2014-10-11 02:00:00,442000,A,8.84,A
07032000,07032000,2014-10-11 03:00:00,441000,A,8.81,A
07032000,07032000,2014-10-11 04:00:00,441000,A,8.81,A
07032000,07032000,2014-10-11 05:00:00,441000,A,8.79,A
07032000,07032000,2014-10-11 06:00:00,440000,A,8.76,A
07032000,07032000,2014-10-11 07:00:00,439000,A,8.71,A
07032000,07032000,2014-10-11 08:00:00,439000,A,8.72,A
07032000,07032000,2014-10-11 09:00:00,439000,A,8.69,A
07032000,07032000,2014-10-11 10:00:00,438000,A,8.68,A
07032000,07032000,2014-10-11 11:00:00,438000,A,8.65,A
07032000,07032000,2014-10-11 12:00:00,437000,A,8.64,A
07032000,07032000,2014-10-11 13:00:00,437000,A,8.61,A
07032000,07032000,2014-10-11 14:00:00,435000,A,8.55,A
07032000,07032000,2014-10-11 15:00:00,435000,A,8.55,A
07032000,07032000,2014-10-11 16:00:00,434000,A,8.5,A
07032000,07032000,2014-10-11 17:00:00,434000,A,8.48,A
07032000,07032000,2014-10-11 18:00:00,433000,A,8.45,A
07032000,07032000,2014-10-11 19:00:00,432000,A,8.4,A
07032000,07032000,2014-10-11 20:00:00,431000,A,8.37,A
07032000,07032000,2014-10-11 21:00:00,430000,A,8.34,A
07032000,07032000,2014-10-11 22:00:00,430000,A,8.31,A
07032000,07032000,2014-10-11 23:00:00,428000,A,8.25,A
07032000,07032000,2014-10-12 00:00:00,428000,A,8.22,A
07032000,07032000,2014-10-12 01:00:00,427000,A,8.2,A
07032000,07032000,2014-10-12 02:00:00,426000,A,8.15,A
07032000,07032000,2014-10-12 03:00:00,425000,A,8.1,A
07032000,07032000,2014-10-12 04:00:00,424000,A,8.07,A
07032000,07032000,2014-10-12 05:00:00,423000,A,8.03,A
07032000,07032000,2014-10-12 06:00:00,422000,A,8,A
07032000,07032000,2014-10-12 07:00:00,421000,A,7.94,A
07032000,07032000,2014-10-12 08:00:00,421000,A,7.92,A
07032000,07032000,2014-10-12 09:00:00,419000,A,7.87,A
07032000,07032000,2014-10-12 10:00:00,419000,A,7.83,A
07032000,07032000,2014-10-12 11:00:00,418000,A,7.8,A
07032000,07032000,2014-10-12 12:00:00,416000,A,7.74,A
07032000,07032000,2014-10-12 13:00:00,416000,A,7.7,A
07032000,07032000,2014-10-12 14:00:00,415000,A,7.66,A
07032000,07032000,2014-10-12 15:00:00,414000,A,7.65,A
07032000,07032000,2014-10-12 16:00:00,413000,A,7.6,A
07032000,07032000,2014-10-12 17:00:00,413000,A,7.58,A
07032000,07032000,2014-10-12 18:00:00,412000,A,7.54,A
07032000,07032000,2014-10-12 19:00:00,411000,A,7.52,A
07032000,07032000,2014-10-12 20:00:00,411000,A,7.49,A
07032000,07032000,2014-10-12 21:00:00,409000,A,7.44,A
07032000,07032000,2014-10-12 22:00:00,409000,A,7.42,A
07032000,07032000,2014-10-12 23:00:00,409000,A,7.41,A
07032000,07032000,2014-10-13 00:00:00,410000,A,7.46,A
07032000,07032000,2014-10-13 01:00:00,409000,A,7.41,A
07032000,07032000,2014-10-13 02:00:00,408000,A,7.37,A
07032000,07032000,2014-10-13 03:00:00,408000,A,7.36,A
07032000,07032000,2014-10-13 04:00:00,407000,A,7.34,A
07032000,07032000,2014-10-13 05:00:00,406000,A,7.31,A
07032000,07032000,2014-10-13 06:00:00,406000,A,7.29,A
07032000,07032000,2014-10-13 07:00:00,405000,A,7.25,A
07032000,07032000,2014-10-13 08:00:00,405000,A,7.23,A
07032000,07032000,2014-10-13 09:00:00,405000,A,7.23,A
07032000,07032000,2014-10-13 10:00:00,404000,A,7.21,A
07032000,07032000,2014-10-13 11:00:00,404000,A,7.2,A
07032000,07032000,2014-10-13 12:00:00,403000,A,7.17,A
07032000,07032000,2014-10-13 13:00:00,403000,A,7.16,A
07032000,07032000,2014-10-13 14:00:00,405000,A,7.25,A
07032000,07032000,2014-10-13 15:00:00,406000,A,7.29,A
07032000,07032000,2014-10-13 16:00:00,406000,A,7.3,A
07032000,07032000,2014-10-13 17:00:00,407000,A,7.32,A
07032000,07032000,2014-10-13 18:00:00,407000,A,7.34,A
07032000,07032000,2014-10-13 19:00:00,407000,A,7.34,A
07032000,07032000,2014-10-13 20:00:00,409000,A,7.44,A
07032000,07032000,2014-10-13 21:00:00,409000,A,7.44,A
07032000,07032000,2014-10-13 22:00:00,409000,A,7.43,A
07032000,07032000,2014-10-13 23:00:00,410000,A,7.46,A
07032000,07032000,2014-10-14 00:00:00,410000,A,7.46,A
07032000,07032000,2014-10-14 01:00:00,411000,A,7.52,A
07032000,07032000,2014-10-14 02:00:00,411000,A,7.51,A
07032000,07032000,2014-10-14 03:00:00,412000,A,7.54,A
07032000,07032000,2014-10-14 04:00:00,413000,A,7.6,A
07032000,07032000,2014-10-14 05:00:00,414000,A,7.64,A
07032000,07032000,2014-10-14 06:00:00,415000,A,7.66,A
07032000,07032000,2014-10-14 07:00:00,416000,A,7.7,A
07032000,07032000,2014-10-14 08:00:00,416000,A,7.72,A
07032000,07032000,2014-10-14 09:00:00,416000,A,7.74,A
07032000,07032000,2014-10-14 10:00:00,417000,A,7.76,A
07032000,07032000,2014-10-14 11:00:00,417000,A,7.77,A
07032000,07032000,2014-10-14 12:00:00,419000,A,7.83,A
07032000,07032000,2014-10-14 13:00:00,419000,A,7.83,A
07032000,07032000,2014-10-14 14:00:00,420000,A,7.88,A
07032000,07032000,2014-10-14 15:00:00,420000,A,7.9,A
07032000,07032000,2014-10-14 16:00:00,421000,A,7.94,A
07032000,07032000,2014-10-14 17:00:00,422000,A,7.97,A
07032000,07032000,2014-10-14 18:00:00,422000,A,8,A
07032000,07032000,2014-10-14 19:00:00,423000,A,8.02,A
07032000,07032000,2014-10-14 20:00:00,423000,A,8.03,A
07032000,07032000,2014-10-14 21:00:00,424000,A,8.08,A
07032000,07032000,2014-10-14 22:00:00,425000,A,8.12,A
07032000,07032000,2014-10-14 23:00:00,426000,A,8.14,A
07032000,07032000,2014-10-15 00:00:00,427000,A,8.19,A
07032000,07032000,2014-10-15 01:00:00,428000,A,8.23,A
07032000,07032000,2014-10-15 02:00:00,429000,A,8.27,A
07032000,07032000,2014-10-15 03:00:00,429000,A,8.29,A
07032000,07032000,2014-10-15 04:00:00,431000,A,8.35,A
07032000,07032000,2014-10-15 05:00:00,431000,A,8.37,A
07032000,07032000,2014-10-15 06:00:00,432000,A,8.42,A
07032000,07032000,2014-10-15 07:00:00,433000,A,8.46,A
07032000,07032000,2014-10-15 08:00:00,435000,A,8.52,A
07032000,07032000,2014-10-15 09:00:00,436000,A,8.56,A
07032000,07032000,2014-10-15 10:00:00,436000,A,8.6,A
07032000,07032000,2014-10-15 11:00:00,437000,A,8.64,A
07032000,07032000,2014-10-15 12:00:00,438000,A,8.66,A
07032000,07032000,2014-10-15 13:00:00,439000,A,8.7,A
07032000,07032000,2014-10-15 14:00:00,439000,A,8.72,A
07032000,07032000,2014-10-15 15:00:00,441000,A,8.81,A
07032000,07032000,2014-10-15 16:00:00,442000,A,8.83,A
07032000,07032000,2014-10-15 17:00:00,443000,A,8.87,A
07032000,07032000,2014-10-15 18:00:00,444000,A,8.91,A
07032000,07032000,2014-10-15 19:00:00,445000,A,8.95,A
07032000,07032000,2014-10-15 20:00:00,445000,A,8.96,A
07032000,07032000,2014-10-15 21:00:00,446000,A,9.02,A
07032000,07032000,2014-10-15 22:00:00,447000,A,9.07,A
07032000,07032000,2014-10-15 23:00:00,448000,A,9.11,A
07032000,07032000,2014-10-16 00:00:00,449000,A,9.15,A
07032000,07032000,2014-10-16 01:00:00,450000,A,9.18,A
07032000,07032000,2014-10-16 02:00:00,451000,A,9.24,A
07032000,07032000,2014-10-16 03:00:00,452000,A,9.27,A
07032000,07032000,2014-10-16 04:00:00,454000,A,9.35,A
07032000,07032000,2014-10-16 05:00:00,455000,A,9.4,A
07032000,07032000,2014-10-16 06:00:00,457000,A,9.47,A
07032000,07032000,2014-10-16 07:00:00,458000,A,9.51,A
07032000,07032000,2014-10-16 08:00:00,459000,A,9.58,A
07032000,07032000,2014-10-16 09:00:00,461000,A,9.64,A
07032000,07032000,2014-10-16 10:00:00,463000,A,9.74,A
07032000,07032000,2014-10-16 11:00:00,464000,A,9.79,A
07032000,07032000,2014-10-16 12:00:00,466000,A,9.86,A
07032000,07032000,2014-10-16 13:00:00,468000,A,9.94,A
07032000,07032000,2014-10-16 14:00:00,470000,A,10.05,A
07032000,07032000,2014-10-16 15:00:00,473000,A,10.14,A
07032000,07032000,2014-10-16 16:00:00,474000,A,10.22,A
07032000,07032000,2014-10-16 17:00:00,477000,A,10.33,A
07032000,07032000,2014-10-16 18:00:00,479000,A,10.42,A
07032000,07032000,2014-10-16 19:00:00,482000,A,10.53,A
07032000,07032000,2014-10-16 20:00:00,484000,A,10.62,A
07032000,07032000,2014-10-16 21:00:00,487000,A,10.73,A
07032000,07032000,2014-10-16 22:00:00,490000,A,10.86,A
07032000,07032000,2014-10-16 23:00:00,492000,A,10.97,A
07032000,07032000,2014-10-17 00:00:00,495000,A,11.08,A
07032000,07032000,2014-10-17 01:00:00,497000,A,11.17,A
07032000,07032000,2014-10-17 02:00:00,499000,A,11.26,A
07032000,07032000,2014-10-17 03:00:00,502000,A,11.4,A
07032000,07032000,2014-10-17 04:00:00,505000,A,11.49,A
07032000,07032000,2014-10-17 05:00:00,508000,A,11.63,A
07032000,07032000,2014-10-17 06:00:00,510000,A,11.73,A
07032000,07032000,2014-10-17 07:00:00,513000,A,11.84,A
07032000,07032000,2014-10-17 08:00:00,516000,A,11.98,A
07032000,07032000,2014-10-17 09:00:00,520000,A,12.12,A
07032000,07032000,2014-10-17 10:00:00,522000,A,12.23,A
07032000,07032000,2014-10-17 11:00:00,525000,A,12.33,A
07032000,07032000,2014-10-17 12:00:00,527000,A,12.44,A
07032000,07032000,2014-10-17 13:00:00,530000,A,12.56,A
07032000,07032000,2014-10-17 14:00:00,532000,A,12.66,A
07032000,07032000,2014-10-17 15:00:00,536000,A,12.78,A
07032000,07032000,2014-10-17 16:00:00,539000,A,12.89,A
07032000,07032000,2014-10-17 17:00:00,543000,A,13.02,A
07032000,07032000,2014-10-17 18:00:00,544000,A,13.09,A
07032000,07032000,2014-10-17 19:00:00,548000,A,13.2,A
07032000,07032000,2014-10-17 20:00:00,551000,A,13.32,A
07032000,07032000,2014-10-17 21:00:00,553000,A,13.41,A
07032000,07032000,2014-10-17 22:00:00,556000,A,13.5,A
07032000,07032000,2014-10-17 23:00:00,560000,A,13.63,A
07032000,07032000,2014-10-18 00:00:00,563000,A,13.74,A
07032000,07032000,2014-10-18 01:00:00,564000,A,13.8,A
07032000,07032000,2014-10-18 02:00:00,567000,A,13.89,A
07032000,07032000,2014-10-18 03:00:00,569000,A,13.97,A
07032000,07032000,2014-10-18 04:00:00,571000,A,14.03,A
07032000,07032000,2014-10-18 05:00:00,574000,A,14.14,A
07032000,07032000,2014-10-18 06:00:00,576000,A,14.22,A
07032000,07032000,2014-10-18 07:00:00,579000,A,14.3,A
07032000,07032000,2014-10-18 08:00:00,581000,A,14.37,A
07032000,07032000,2014-10-18 09:00:00,582000,A,14.43,A
07032000,07032000,2014-10-18 10:00:00,585000,A,14.51,A
07032000,07032000,2014-10-18 11:00:00,586000,A,14.55,A
07032000,07032000,2014-10-18 12:00:00,588000,A,14.62,A
07032000,07032000,2014-10-18 13:00:00,591000,A,14.73,A
07032000,07032000,2014-10-18 14:00:00,591000,A,14.74,A
07032000,07032000,2014-10-18 15:00:00,594000,A,14.82,A
07032000,07032000,2014-10-18 16:00:00,595000,A,14.88,A
07032000,07032000,2014-10-18 17:00:00,597000,A,14.93,A
07032000,07032000,2014-10-18 18:00:00,598000,A,14.97,A
07032000,07032000,2014-10-18 19:00:00,599000,A,15.02,A
07032000,07032000,2014-10-18 20:00:00,601000,A,15.09,A
07032000,07032000,2014-10-18 21:00:00,603000,A,15.16,A
07032000,07032000,2014-10-18 22:00:00,605000,A,15.21,A
07032000,07032000,2014-10-18 23:00:00,606000,A,15.26,A
07032000,07032000,2014-10-19 00:00:00,607000,A,15.3,A
07032000,07032000,2014-10-19 01:00:00,609000,A,15.35,A
07032000,07032000,2014-10-19 02:00:00,611000,A,15.41,A
07032000,07032000,2014-10-19 03:00:00,611000,A,15.44,A
07032000,07032000,2014-10-19 04:00:00,614000,A,15.53,A
